author,id,text,title
Charles Dickens,3630,"A terrible voice in the hall cried, 'Bring down Master Scrooge's box, there!' and in the hall appeared the schoolmaster himself, who glared on Master Scrooge with a ferocious condescension, and threw him into a dreadful state of mind by shaking hands with him. He then conveyed him and his sister into the veriest old well of a shivering best parlour that ever was seen, where the maps upon the wall, and the celestial and terrestrial globes in the windows, were waxy with cold. Here he produced a decanter of curiously light wine, and a block of curiously heavy cake, and administered instalments of those dainties to the young people; at the same time sending out a meagre servant to offer a glass of 'something' to the postboy, who answered that he thanked the gentleman, but, if it was the same tap as he had tasted before, he had rather not. Master Scrooge's trunk being by this time tied on to the top of the chaise, the children bade the schoolmaster good-bye right willingly; and, getting into it, drove gaily down the garden sweep; the quick wheels dashing the hoar-frost and snow from off the dark leaves of the evergreens like spray.",A Christmas Carol
Charles Dickens,3631,"[Illustration: HE PRODUCED A DECANTER OF CURIOUSLY LIGHT WINE, AND A BLOCK OF CURIOUSLY HEAVY CAKE]",A Christmas Carol
Charles Dickens,3632,"'Always a delicate creature, whom a breath might have withered,' said the Ghost. 'But she had a large heart!'",A Christmas Carol
Charles Dickens,3633,"'So she had,' cried Scrooge. 'You're right. I will not gainsay it, Spirit. God forbid!'",A Christmas Carol
Charles Dickens,3634,"'She died a woman,' said the Ghost, 'and had, as I think, children.'",A Christmas Carol
Charles Dickens,3635,"'One child,' Scrooge returned.",A Christmas Carol
Charles Dickens,3636,"'True,' said the Ghost. 'Your nephew!'",A Christmas Carol
Charles Dickens,3637,"Scrooge seemed uneasy in his mind, and answered briefly, 'Yes.'",A Christmas Carol
Charles Dickens,3638,"Although they had but that moment left the school behind them, they were now in the busy thoroughfares of a city, where shadowy passengers passed and re-passed; where shadowy carts and coaches battled for the way, and all the strife and tumult of a real city were. It was made plain enough, by the dressing of the shops, that here, too, it was Christmas-time again; but it was evening, and the streets were lighted up.",A Christmas Carol
Charles Dickens,3639,"The Ghost stopped at a certain warehouse door, and asked Scrooge if he knew it.",A Christmas Carol
Charles Dickens,3640,'Know it!' said Scrooge. 'Was I apprenticed here?',A Christmas Carol
Charles Dickens,3641,"They went in. At sight of an old gentleman in a Welsh wig, sitting behind such a high desk, that if he had been two inches taller, he must have knocked his head against the ceiling, Scrooge cried in great excitement--",A Christmas Carol
Charles Dickens,3642,"'Why, it's old Fezziwig! Bless his heart, it's Fezziwig alive again!'",A Christmas Carol
Charles Dickens,3643,"Old Fezziwig laid down his pen, and looked up at the clock, which pointed to the hour of seven. He rubbed his hands; adjusted his capacious waistcoat; laughed all over himself, from his shoes to his organ of benevolence; and called out, in a comfortable, oily, rich, fat, jovial voice--",A Christmas Carol
Charles Dickens,3644,"'Yo ho, there! Ebenezer! Dick!'",A Christmas Carol
Charles Dickens,3645,"Scrooge's former self, now grown a young man, came briskly in, accompanied by his fellow-'prentice.",A Christmas Carol
Charles Dickens,3646,"'Dick Wilkins, to be sure!' said Scrooge to the Ghost. 'Bless me, yes. There he is. He was very much attached to me, was Dick. Poor Dick! Dear, dear!'",A Christmas Carol
Charles Dickens,3647,"'Yo ho, my boys!' said Fezziwig. 'No more work to-night. Christmas Eve, Dick. Christmas, Ebenezer! Let's have the shutters up,' cried old Fezziwig, with a sharp clap of his hands, 'before a man can say Jack Robinson!'",A Christmas Carol
Charles Dickens,3648,"You wouldn't believe how those two fellows went at it! They charged into the street with the shutters--one, two, three--had 'em up in their places--four, five, six--barred 'em and pinned 'em--seven, eight, nine--and came back before you could have got to twelve, panting like racehorses.",A Christmas Carol
Charles Dickens,3649,"'Hilli-ho!' cried old Fezziwig, skipping down from the high desk with wonderful agility. 'Clear away, my lads, and let's have lots of room here! Hilli-ho, Dick! Chirrup, Ebenezer!'",A Christmas Carol
Charles Dickens,3650,"Clear away! There was nothing they wouldn't have cleared away, or couldn't have cleared away, with old Fezziwig looking on. It was done in a minute. Every movable was packed off, as if it were dismissed from public life for evermore; the floor was swept and watered, the lamps were trimmed, fuel was heaped upon the fire; and the warehouse was as snug, and warm, and dry, and bright a ball-room as you would desire to see upon a winter's night.",A Christmas Carol
Charles Dickens,3651,"In came a fiddler with a music-book, and went up to the lofty desk, and made an orchestra of it, and tuned like fifty stomach-aches. In came Mrs. Fezziwig, one vast substantial smile. In came the three Miss Fezziwigs, beaming and lovable. In came the six young followers whose hearts they broke. In came all the young men and women employed in the business. In came the housemaid, with her cousin the baker. In came the cook with her brother's particular friend the milkman. In came the boy from over the way, who was suspected of not having board enough from his master; trying to hide himself behind the girl from next door but one, who was proved to have had her ears pulled by her mistress. In they all came, one after another; some shyly, some boldly, some gracefully, some awkwardly, some pushing, some pulling; in they all came, any how and every how. Away they all went, twenty couple at once; hands half round and back again the other way; down the middle and up again; round and round in various stages of affectionate grouping; old top couple always turning up in the wrong place; new top couple starting off again as soon as they got there; all top couples at last, and not a bottom one to help them! When this result was brought about, old Fezziwig, clapping his hands to stop the dance, cried out, 'Well done!' and the fiddler plunged his hot face into a pot of porter, especially provided for that purpose. But, scorning rest upon his reappearance, he instantly began again, though there were no dancers yet, as if the other fiddler had been carried home, exhausted, on a shutter, and he were a bran-new man resolved to beat him out of sight, or perish.",A Christmas Carol
Charles Dickens,3652,[Illustration: _Then old Fezziwig stood out to dance with Mrs. Fezziwig_],A Christmas Carol
Charles Dickens,3653,"There were more dances, and there were forfeits, and more dances, and there was cake, and there was negus, and there was a great piece of Cold Roast, and there was a great piece of Cold Boiled, and there were mince-pies, and plenty of beer. But the great effect of the evening came after the Roast and Boiled, when the fiddler (an artful dog, mind! The sort of man who knew his business better than you or I could have told it him!) struck up 'Sir Roger de Coverley.' Then old Fezziwig stood out to dance with Mrs. Fezziwig. Top couple, too; with a good stiff piece of work cut out for them; three or four and twenty pair of partners; people who were not to be trifled with; people who would dance, and had no notion of walking.",A Christmas Carol
Charles Dickens,3654,"But if they had been twice as many--ah! four times--old Fezziwig would have been a match for them, and so would Mrs. Fezziwig. As to _her_, she was worthy to be his partner in every sense of the term. If that's not high praise, tell me higher, and I'll use it. A positive light appeared to issue from Fezziwig's calves. They shone in every part of the dance like moons. You couldn't have predicted, at any given time, what would become of them next. And when old Fezziwig and Mrs. Fezziwig had gone all through the dance; advance and retire, both hands to your partner, bow and curtsy, cork-screw, thread-the-needle, and back again to your place: Fezziwig 'cut'--cut so deftly, that he appeared to wink with his legs, and came upon his feet again without a stagger.",A Christmas Carol
